,Text,User,Date,Favs,Retweets,Replies
1093,"It was a pleasure to speak to Prime Minister @naftalibennett. Reiterated my congratulations for his appointment.  We reviewed all areas of India-Israel cooperation and agreed on the tremendous potential of our Strategic Partnership, especially in technology and innovation.",narendramodi,2021-08-16 15:42:26+00:00,36656,4584,844
1094,"I look forward to interacting with India’s contingent at the #Paralympics tomorrow, 17th August at 11 AM. These are remarkable players who have shown outstanding skill and tenacity. I would urge sports lovers to watch the programme tomorrow.",narendramodi,2021-08-16 15:41:36+00:00,57736,6478,892
1095,Thank you my friend @netanyahu for your Independence Day greetings. https://t.co/FlSlcppL01,narendramodi,2021-08-16 07:45:44+00:00,56741,5748,739
1096,"I thank President Andry Rajoelina for his greetings! India sees Madagascar not only as an important bilateral partner, but also a vital pole in its collaborative maritime vision of Security and Growth for All in the Region (SAGAR). https://t.co/AWCLKR5Ykq",narendramodi,2021-08-16 07:44:47+00:00,15339,2164,214
1097,"Parsi New Year greetings. Praying for a year filled with happiness, prosperity and good health. India cherishes the outstanding contributions of the Parsi community across different sectors. 

Navroz Mubarak!",narendramodi,2021-08-16 03:32:26+00:00,36299,4363,595
1098,Birthday wishes to Delhi CM Shri @ArvindKejriwal. May he be blessed with a long and healthy life.,narendramodi,2021-08-16 03:25:45+00:00,95262,5590,2956
1099,"We remember his warm personality, we remember his endearing nature, we remember his wit and humour, we remember his contribution to national progress. 

Atal Ji lives in the hearts and minds of our citizens. Today, on his Punya Tithi went to Sadaiv Atal and paid tributes to him. https://t.co/UQUm7K3eiC",narendramodi,2021-08-16 03:22:50+00:00,46822,7012,1022
1100,The Indian contingent at the World Archery Youth Championships in Wroclaw has made us proud by winning 15 medals including 8 Golds. Congrats to our team and best wishes for their future endeavours. May this success inspire more youngsters to pursue archery and excel in it. https://t.co/b5E5UdE4zX,narendramodi,2021-08-15 16:36:14+00:00,37855,5043,640
1101,"תודה, כבוד ראש הממשלה @naftalibennett על איחוליך החמים.  אני מצפה לעבוד יחד לחיזוק הקשרים בין ממשלותינו לעמינו ולאחד את יסודן של השותפות האסטרטגית בין הודו לישראל. https://t.co/2dtrgUTR7Y",narendramodi,2021-08-15 15:32:41+00:00,32724,4334,501
1102,"Thank you, Your Excellency PM @naftalibennett for your warm wishes. I look forward to working together for strengthening the bonds between our governments and peoples, and to consolidate the foundation of India-Israel strategic partnership. https://t.co/8IfwauNQuT",narendramodi,2021-08-15 14:57:25+00:00,27550,3638,464
1103,शुभकामनाओं के लिए आपका हृदय से आभार @mangeshkarlata दीदी। आपके आशीर्वाद से मुझे हमेशा एक नई ऊर्जा मिलती है। https://t.co/Vp6ql9hHLS,narendramodi,2021-08-15 11:21:02+00:00,31756,4151,526
1104,Creative effort. Fully agree with what you say about Vande Mataram! https://t.co/we0PufWryY,narendramodi,2021-08-15 11:20:45+00:00,36477,3976,656
1105,Glad to see this. https://t.co/sVaCsoLU76,narendramodi,2021-08-15 11:20:15+00:00,14771,2454,301
1106,"Thank you, Prime Minister Pravind Jugnauth! Due to the Centuries old people-to-people links between India and Mauritius, both our countries share the same core values and traditions.  This provides the foundation for our very special friendship. @JugnauthKumar https://t.co/Lse0hylJZu",narendramodi,2021-08-15 11:19:46+00:00,9722,1725,140
1107,"I thank President @GotabayaR for his greetings, and look forward to working together with him to further strengthen India - Sri Lanka cooperation in all areas. https://t.co/YLe0z3X7eS",narendramodi,2021-08-15 11:18:53+00:00,14264,2163,158
1108,"I thank President @ibusolih for his greetings.  Maldives is our important maritime neighbour and our partner in advancing the shared vision of a safe, secure, inclusive and prosperous Indo-Pacific region. https://t.co/TCSoCGbpBB",narendramodi,2021-08-15 10:50:07+00:00,12595,2092,192
1109,"I thank Prime Minister Shri Sher Bahadur Deuba for his greetings and good wishes! The people of India and Nepal are united by our shared cultural, linguistic, religious and family linkages. @SherBDeuba https://t.co/iTXTvGvO80",narendramodi,2021-08-15 10:07:37+00:00,13435,2186,231
1110,"I thank Prime Minister Mahinda Rajapaksa for his warm greetings. India and Sri Lanka share millennia old cultural, spiritual and civilisational links, which provide the foundation of our special friendship. @PresRajapaksa https://t.co/eaO6SxXUrI",narendramodi,2021-08-15 10:06:44+00:00,12401,1975,157
1111,"Thank you for your kind greetings, my friend @ScottMorrisonMP.  India too cherishes its increasingly vibrant partnership with Australia, based on shared values and robust people-to-people links. https://t.co/TkKlt7q4Rb",narendramodi,2021-08-15 10:05:41+00:00,16441,2374,177
1112,"Thank you for your warm Independence Day greetings, Lyonchhen @PMBhutan. All Indians value the unique and trusted ties of friendship we share with Bhutan. https://t.co/7SnVS7t7kf",narendramodi,2021-08-15 10:05:05+00:00,19784,2425,241
1113,"यही समय है, सही समय है,

भारत का अनमोल समय है।

असंख्य भुजाओं की शक्ति है,

हर तरफ देश की भक्ति है,

तुम उठो तिरंगा लहरा दो,

भारत के भाग्य को फहरा दो... #IndiaIndependenceDay https://t.co/HumPuEC1GM",narendramodi,2021-08-15 10:03:45+00:00,26797,6799,1517
1114,"21वीं सदी में भारत के सपनों और आकांक्षाओं को पूरा करने से कोई भी बाधा रोक नहीं सकती।

हमारी ताकत हमारी जीवटता है, हमारी एकजुटता है।

हमारी प्राणशक्ति ‘राष्ट्र प्रथम, सदैव प्रथम’ की भावना है। #IndiaIndependenceDay https://t.co/3MKOJTpQAJ",narendramodi,2021-08-15 10:03:11+00:00,10693,2921,417
1115,Our start-ups are our new wealth creators and a source of national pride. Our government stands committed to providing them an enabling environment to grow.  #IndiaIndependenceDay https://t.co/lfUbomkBuP,narendramodi,2021-08-15 10:02:33+00:00,13285,3040,337
1116,Pradhan Mantri Gati Shakti National Master Plan will lay the foundation for holistic infrastructure development. It will help local manufacturers turn globally competitive and bring several employment opportunities for our youth. #IndiaIndependenceDay https://t.co/eRXiJuhMx6,narendramodi,2021-08-15 10:01:21+00:00,9479,2518,293
1117,India’s manufacturing sector is advancing rapidly. Our focus now should be on making the best quality products so we can compete in global markets. Every product should be a brand ambassador for India. #IndiaIndependenceDay https://t.co/IHTBQeRkOn,narendramodi,2021-08-15 10:00:18+00:00,9579,2532,247
1118,"Our aim is to ensure balanced development across India. 

We are devoting focus to Jammu and Kashmir, Ladakh, the Northeast, the Himalayan states and our coastal areas. #IndiaIndependenceDay https://t.co/HS7UClbXOU",narendramodi,2021-08-15 09:59:28+00:00,9028,2455,279
1119,"यह देश के लिए गौरव की बात है कि शिक्षा हो या खेल, बोर्ड्स के नतीजे हों या ओलंपिक का मेडल, हमारी बेटियां आज अभूतपूर्व प्रदर्शन कर रही हैं। 

आज भारत की बेटियां अपना स्पेस लेने के लिए आतुर हैं। 
#IndiaIndependenceDay https://t.co/NhgO38q5ck",narendramodi,2021-08-15 09:57:43+00:00,10451,2706,289
1120,"जब गरीब की बेटी, जब गरीब का बेटा मातृभाषा में पढ़कर प्रोफेशनल्स बनेंगे, तो उनके सामर्थ्य के साथ न्याय होगा। 

नई राष्ट्रीय शिक्षा नीति को मैं गरीबी के खिलाफ लड़ाई का साधन मानता हूं। #IndiaIndependenceDay https://t.co/UwcEYyukYE",narendramodi,2021-08-15 09:57:09+00:00,12027,3029,577
1121,"छोटा किसान बने देश की शान, यह हमारा सपना है। आने वाले वर्षों में हमें देश के छोटे किसानों की सामूहिक शक्ति को और बढ़ाना होगा, उन्हें नई सुविधाएं देनी होंगी। 
#IndiaIndependenceDay https://t.co/QEKpPRsgs3",narendramodi,2021-08-15 09:56:38+00:00,10278,2694,365
1122,आजादी के 75 वर्ष के अवसर को हमें एक समारोह भर तक ही सीमित नहीं कर देना है। हमें इसे नए संकल्पों का आधार बनाना है। यहां से शुरू होकर अगले 25 वर्ष की यात्रा नए भारत के सृजन का अमृतकाल है। #IndiaIndependenceDay https://t.co/kU5sScJfev,narendramodi,2021-08-15 09:56:12+00:00,12309,3076,402
1123,"I bow to the great Sri Aurobindo Ji on his Jayanti. His intellectual clarity, noble tenets and emphasis on India's regeneration give us great strength. He made pioneering contributions to India's freedom movement. https://t.co/Q6UkV4swkd",narendramodi,2021-08-15 05:26:02+00:00,22276,4785,1340
1124,"India marks Amrit Mahotsav with a sense of gratitude to those who toiled for freedom and with a commitment to build a strong and prosperous India. 

Here are glimpses from the Red Fort today. #IndiaIndependenceDay https://t.co/y0i0FVKKFx",narendramodi,2021-08-15 05:19:19+00:00,81458,12816,2174
1125,Paid homage to Mahatma Gandhi at Rajghat. His thoughts and ideals continue to guide us as we work towards fulfilling people's aspirations. https://t.co/BDmBxwWWcD,narendramodi,2021-08-15 05:14:28+00:00,51911,5753,1429
1126,Addressing the nation from the Red Fort. Watch. https://t.co/wEX5viCIVs,narendramodi,2021-08-15 02:11:59+00:00,48841,11036,2469
1127,"Greetings to you all on Independence Day. 

आप सभी को 75वें स्वतंत्रता दिवस की बहुत-बहुत बधाई। आजादी के अमृत महोत्सव का यह वर्ष देशवासियों में नई ऊर्जा और नवचेतना का संचार करे। 

जय हिंद! 

#IndiaIndependenceDay",narendramodi,2021-08-15 00:22:21+00:00,135702,23238,7516
1128,"It is a matter of pride for us that four Indian sites get Ramsar recognition. This once again manifests India's centuries old ethos of preserving natural habitats, working towards flora and fauna protection, and building a greener planet. https://t.co/ARKemkU4rj https://t.co/Ibyni7X9vB",narendramodi,2021-08-14 10:00:41+00:00,22359,4144,668
1129,"#PartitionHorrorsRemembranceDay का यह दिन हमें भेदभाव, वैमनस्य और दुर्भावना के जहर को खत्म करने के लिए न केवल प्रेरित करेगा, बल्कि इससे एकता, सामाजिक सद्भाव और मानवीय संवेदनाएं भी मजबूत होंगी।",narendramodi,2021-08-14 05:08:40+00:00,42391,10562,1376
1130,देश के बंटवारे के दर्द को कभी भुलाया नहीं जा सकता। नफरत और हिंसा की वजह से हमारे लाखों बहनों और भाइयों को विस्थापित होना पड़ा और अपनी जान तक गंवानी पड़ी। उन लोगों के संघर्ष और बलिदान की याद में 14 अगस्त को 'विभाजन विभीषिका स्मृति दिवस' के तौर पर मनाने का निर्णय लिया गया है।,narendramodi,2021-08-14 05:08:39+00:00,108749,26271,6655
1131,"May the #PartitionHorrorsRemembranceDay keep reminding us of the need to remove the poison of social divisions, disharmony and further strengthen the spirit of oneness, social harmony and human empowerment.",narendramodi,2021-08-14 05:07:46+00:00,50619,12691,1868
1132,"Partition’s pains can never be forgotten. Millions of our sisters and brothers were displaced and many lost their lives due to mindless hate and violence. In memory of the struggles and sacrifices of our people, 14th August will be observed as Partition Horrors Remembrance Day.",narendramodi,2021-08-14 05:07:45+00:00,100941,25346,5664
1133,Addressing the birth centenary celebrations of Padma Vibhushan Shivshahir Babasaheb Purandare Ji. https://t.co/oEIDaZduIB,narendramodi,2021-08-13 15:00:13+00:00,23221,4619,875
1134,"The Government of India is taking numerous steps to boost green and clean mobility, with a special focus on safety, quality and following global standards. https://t.co/8dUN0YsOBR",narendramodi,2021-08-13 12:58:13+00:00,14368,3350,593
1135,The energy sector has been energised with path-breaking reforms that will ensure greater growth and opportunities for the youth of India. https://t.co/uc75sk5drG,narendramodi,2021-08-13 12:57:46+00:00,12325,2842,386
1136,The new scrapping policy is in line with our emphasis on “waste to wealth” and boosting the circular economy. The policy will reduce pollution and increase the pace of progress. https://t.co/7zcHcWmVsX,narendramodi,2021-08-13 12:57:24+00:00,13327,3028,474
1137,Launching National Automobile Scrappage Policy #CircularEconomy https://t.co/JL7EAZ5BNL,narendramodi,2021-08-13 06:02:37+00:00,18691,4407,894
1138,Vehicle scrapping will help phase out unfit &amp; polluting vehicles in an environment friendly manner. Our aim is to create a viable #circulareconomy &amp; bring value for all stakeholders while being environmentally responsible.,narendramodi,2021-08-13 04:36:40+00:00,15615,2937,468
1139,The launch of Vehicle Scrappage Policy today is a significant milestone in India’s development journey. The Investor Summit in Gujarat for setting up vehicle scrapping infrastructure opens a new range of possibilities. I would request our youth &amp; start-ups to join this programme.,narendramodi,2021-08-13 04:36:40+00:00,34524,5819,947
1140,"At 11 AM tomorrow, 13th August, I would address an investment summit in Gujarat. This summit is aimed at getting investment relating to setting up vehicle scrapping infrastructure, which is essential for a cleaner future. https://t.co/w3TlkjTgBR",narendramodi,2021-08-12 16:07:49+00:00,30137,4632,1121
1141,"बहनों-बेटियों की शिक्षा, स्वास्थ्य, पोषण, टीकाकरण और दूसरी जरूरतों पर भी सरकार पूरी संवेदनशीलता से काम कर रही है।

इससे ना सिर्फ महिलाओं की गरिमा बढ़ी है, बल्कि बेटियों-बहनों का आत्मविश्वास भी बढ़ रहा है। यह आत्मनिर्भर भारत के लिए एक सुखद संकेत है। https://t.co/4Z5gA4jfSm",narendramodi,2021-08-12 10:52:48+00:00,18297,4151,1497
1142,"आजादी के 75 वर्ष का यह समय नए लक्ष्य तय करने और नई ऊर्जा के साथ आगे बढ़ने का है। बहनों की समूह शक्ति को भी अब नई ताकत के साथ आगे बढ़ना है। 

सरकार लगातार वो माहौल, वो स्थितियां बना रही है, जहां से सभी बहनें हमारे गांवों को समृद्धि और संपन्नता से जोड़ सकती हैं। https://t.co/V8EJzyskhX",narendramodi,2021-08-12 10:52:33+00:00,9143,2578,452
1143,"स्वयं सहायता समूह और दीन दयाल अंत्योदय योजना आज ग्रामीण भारत में एक नई क्रांति ला रही है। इस क्रांति की मशाल महिला सेल्फ हेल्प समूहों ने संभाल रखी है।

पिछले 6-7 सालों के दौरान इन समूहों में तीन गुना से अधिक बढ़ोतरी हुई है और तीन गुना अधिक बहनों की भागीदारी सुनिश्चित हुई है। https://t.co/ACqfJ3gIBm",narendramodi,2021-08-12 10:52:17+00:00,9200,2476,352
1144,"Here is an inspiring experience from Dindigul, Tamil Nadu, which shows how care for the environment and progress can go together. https://t.co/k08rZtvqs4",narendramodi,2021-08-12 10:51:47+00:00,9491,2433,268
1145,दीन दयाल उपाध्याय ग्रामीण कौशल्य योजना के तहत प्रशिक्षण लेने वाली मणिपुर की एन जोइसी जी ने यह साबित किया है कि अगर इच्छाशक्ति हो तो कुछ भी हासिल किया जा सकता है। https://t.co/7zVsQEgljM,narendramodi,2021-08-12 10:50:11+00:00,10537,2559,260
1146,"उत्तराखंड के रुद्रपुर की चंद्रमणि दास जी ने सरकारी योजना की मदद से न सिर्फ बेकरी स्थापित की, बल्कि वे नए-नए प्रयोग के साथ हेल्दी प्रोडक्ट भी बना रही हैं। उनके समूह के साथ जुड़ी महिलाएं आज न केवल आत्मनिर्भर हैं, बल्कि अपने परिवार का सहारा भी बनी हैं। https://t.co/dWP3LLcKMY",narendramodi,2021-08-12 10:49:40+00:00,7889,2117,201
1147,"वीरांगनाओं की धरती बुंदेलखंड की उमाकांति पाल जी ने दुग्ध उत्पादन के क्षेत्र में जो उपलब्धि हासिल की है, वो एक मिसाल है। वे अपनी मिल्क प्रोड्यूसर कंपनी के जरिए क्षेत्र की 25 हजार महिलाओं की आजीविका का जरिया बनी हैं। https://t.co/H4FLvAL6YI",narendramodi,2021-08-12 10:49:10+00:00,8314,2217,237
1148,"मध्य प्रदेश के अनूपपुर की चंपा सिंह जी ने यह दिखा दिया है कि जब नारी सशक्त होती है तो परिवार ही नहीं, पूरा समाज और देश भी सशक्त होता है। कृषि सखी के रूप में उनका अनुभव हजारों महिलाओं को आत्मनिर्भर बनाने के काम आ रहा है। https://t.co/EUDHH6AALK",narendramodi,2021-08-12 10:48:43+00:00,8046,2097,203
1149,Taking part in ‘Aatmanirbhar Narishakti se Samvad.’ #AatmanirbharNariShakti https://t.co/nkSLywwoPO,narendramodi,2021-08-12 07:15:24+00:00,17788,4044,848
1150,"The landslide tragedy at Kinnaur is very saddening. In this hour of grief, my thoughts are with the families of those who lost their lives. May the injured recover at the earliest. Rescue operations are underway and everything possible is being done to assist those still trapped.",narendramodi,2021-08-11 16:04:41+00:00,19859,3394,650
1151,"Passage of the Constitution (127th Amendment) Bill, 2021 in both Houses is a landmark moment for our nation. This Bill furthers social empowerment. It also reflects our Government’s commitment to ensuring dignity, opportunity and justice to the marginalised sections.",narendramodi,2021-08-11 16:03:36+00:00,42359,6257,1975
1152,"During the programme tomorrow, I would get the opportunity to interact with women SHG members. Developmental assistance to various SHGs will also be released. This will give impetus to the working of these groups and enable more women to contribute towards national welfare.",narendramodi,2021-08-11 16:03:07+00:00,6061,1487,180
1153,"India has a large number of Self-Help Groups which are making monumental contributions to women empowerment. At 12:30 PM tomorrow, 12th August, will take part in the ‘Atmanirbhar Narishakti se Samvad.’ https://t.co/eYiBZ6opqV",narendramodi,2021-08-11 16:02:06+00:00,14829,2833,377
1154,The series of reforms in the last few years have been all encompassing and comprehensive. One of the factors guiding these reforms is the faith in our private sector. https://t.co/6mxRqK8JAD,narendramodi,2021-08-11 15:56:00+00:00,9367,2229,322
1155,A glimpse of renewed self-confidence and enterprise spirit can be seen in the exponential growth of India’s start-up eco-system. https://t.co/t03BqOmQiG,narendramodi,2021-08-11 15:55:07+00:00,10195,2284,306
1156,Recent policy and reform measures have created a conducive environment for all-round growth. I call upon industry leaders to harness the opportunities available and contribute to national progress. https://t.co/SOk0GfInSR,narendramodi,2021-08-11 15:45:06+00:00,11620,2569,462
1157,Addressing the #CIIAnnualSession2021. Watch. https://t.co/HU8zczBL6g,narendramodi,2021-08-11 11:24:03+00:00,19216,3974,836
1158,"Dr. Balaji Tambe will be remembered for his numerous efforts to make Ayurveda globally popular, especially among the youth. He was admired for his compassionate nature. Pained by his demise. Condolences to his family and admirers. Om Shanti.",narendramodi,2021-08-11 03:30:29+00:00,38672,4736,982
1159,Will be speaking at the #CIIAnnualSession2021 this evening. The Government of India will keep working with various stakeholders to further strengthen the reform trajectory so that the collective vision of Aatmanirbhar Bharat is fulfilled. https://t.co/mWdYxJ06r5,narendramodi,2021-08-11 03:28:57+00:00,12403,2560,405
1160,आज विश्व बायोफ्यूल दिवस पर हमें अपने लक्ष्यों को फिर याद करना है... https://t.co/CaMdexfzZy,narendramodi,2021-08-10 12:47:35+00:00,15554,3303,888
1161,"बुंदेलखंड सहित पूरे यूपी और दूसरे राज्यों के हमारे अनेक साथी काम करने के लिए गांव से शहर जाते हैं, दूसरे राज्य जाते हैं। लेकिन वहां उनके सामने एड्रेस के प्रमाण की समस्या आती है।
 
ऐसे लाखों परिवारों को उज्ज्वला 2.0 योजना सबसे अधिक राहत देगी। https://t.co/7q4d7bjycU",narendramodi,2021-08-10 12:47:27+00:00,9649,2440,446
1162,"हमारी बेटियां राष्ट्रनिर्माण में व्यापक योगदान तभी दे पाएंगी, जब पहले घर और रसोई से जुड़ी समस्याएं हल होंगी। इसलिए, बीते 6-7 सालों में ऐसे हर समाधान के लिए मिशन मोड पर काम किया गया है। https://t.co/Gi9fM7CXMj",narendramodi,2021-08-10 12:46:43+00:00,12318,2923,544
1163,"उज्ज्वला योजना ने देश के जितने लोगों, जितनी महिलाओं का जीवन रोशन किया है, वह अभूतपूर्व है।
 
2016 में यह योजना आजादी की लड़ाई के अग्रदूत मंगल पांडे की धरती बलिया से शुरू हुई थी। आज उज्ज्वला का दूसरा संस्करण भी यूपी के ही महोबा की वीरभूमि से शुरू हुआ है। https://t.co/m1qDztT9Hu",narendramodi,2021-08-10 12:46:35+00:00,8782,2342,327
1164,"पीएम उज्ज्वला योजना ने जिस प्रकार देहरादून की बूंदी देवी की आंखों के आंसुओं को पोछने का काम किया है, वो भावविभोर करने वाला है। https://t.co/nHIZzE1SJg",narendramodi,2021-08-10 12:46:19+00:00,8473,2142,266
1165,भोपाल की सुनीता वैष्णव जी हर डेढ़ से दो महीने में उज्ज्वला योजना के तहत मिले सिलेंडर को रिफिल करवाती हैं। उन्होंने बताया कि लॉकडाउन के दौरान मुफ्त सिलेंडर मिलने से उनके परिवार को कितनी मदद मिली। https://t.co/2VnJi4TcAh,narendramodi,2021-08-10 12:41:41+00:00,10701,2511,408
1166,"गोरखपुर की किरन देवी जी का पूरा समय पहले खाना बनाने में ही चला जाता था, लेकिन उज्ज्वला योजना की वजह से अब उनके पास दूसरे काम के लिए भी काफी समय होता है। https://t.co/Y1xdCspniY",narendramodi,2021-08-10 12:39:01+00:00,19009,3480,800
1167,अमृतसर की आशा जी से बातचीत कर पता चलता है कि उज्ज्वला योजना किस प्रकार गरीब परिवारों के लिए एक नई आशा लेकर आई है। https://t.co/HKPcBXf8Ek,narendramodi,2021-08-10 12:38:52+00:00,9414,2218,260
1168,"गोवा की एकता चोपड़ेकर जी ने बताया कि किस प्रकार उज्ज्वला योजना के तहत मिले गैस कनेक्शन से उन्हें रसोई के धुएं से आजादी मिली है। अब वो अपने बच्चों को अधिक समय दे पाती हैं, उन्हें पढ़ा पाती हैं। https://t.co/9bHlq0TOE8",narendramodi,2021-08-10 12:38:44+00:00,8119,2056,247
1169,Speaking at the launch of #PMUjjwala2. https://t.co/720VRhaqWT,narendramodi,2021-08-10 07:34:10+00:00,24182,4832,1071
1170,Best wishes to Jharkhand CM Shri @HemantSorenJMM Ji on his birthday. Praying for his long life and good health.,narendramodi,2021-08-10 03:31:47+00:00,42710,3618,1096
1171,"When I was serving as Gujarat CM, I had the opportunity to work towards ensuring safe and secure habitats for the Gir Lions. A number of initiatives were taken which involved local communities and global best practices to ensure habitats are safe and tourism also gets a boost. https://t.co/0VEGmh7Ygj",narendramodi,2021-08-10 03:11:47+00:00,36087,5583,690
1172,"The lion is majestic and courageous. India is proud to be home to the Asiatic Lion. On World Lion Day, I convey my greetings to all those passionate about lion conservation. It would make you happy that the last few years have seen a steady increase in India’s lion population. https://t.co/GaCEXnp7hG",narendramodi,2021-08-10 03:09:56+00:00,46959,6930,801
1173,"Ujjwala 1.0 was launched in May 2016. Since its launch, it has ensured a life of dignity to our citizens, especially women. In August 2019, the target of 8 crore connections was completed 7 months before the decided time frame.",narendramodi,2021-08-09 13:44:02+00:00,11839,2568,340
1174,"Tomorrow, 10th August is a special day for India’s development trajectory. At 12:30 PM, Ujjwala 2.0 will be launched with connections being handed over to people in Mahoba, UP. Will also interact with beneficiaries of the scheme. https://t.co/hDUofXT5in",narendramodi,2021-08-09 13:44:01+00:00,39791,5959,1077
1175,Chairing the UNSC High-Level Open Debate on “Enhancing Maritime Security: A Case For International Cooperation”. https://t.co/cG5EgQNENA,narendramodi,2021-08-09 12:32:26+00:00,23742,5369,775
1176,उत्तराखंड के टिहरी-गढ़वाल के मशरूम उत्पादक सुशांत उनियाल जी ने यह साबित कर दिखाया है कि पहाड़ की जवानी पहाड़ के कितने काम आ सकती है। https://t.co/doRgge0Y5N,narendramodi,2021-08-09 10:41:05+00:00,11268,2510,425
1177,जम्मू कश्मीर के केसर उत्पादक किसान अब्दुल मजीद वानी जी ने बताया कि किस प्रकार सरकार की कृषि योजनाओं से 2021 में ही उनकी आय दोगुनी हो चुकी है। https://t.co/1gu7jvjcSd,narendramodi,2021-08-09 10:40:44+00:00,12787,2668,372
1178,"उत्तर प्रदेश के कासगंज के श्यामाचरण उपाध्याय जी ने जिस प्रकार एफपीओ बनाकर किसानों को जोड़ा और सरकारी सुविधाएं लेकर उनकी आय बढ़ाने का काम किया, वो देश के किसानों को एक नई राह दिखाने वाला है। https://t.co/PqoPTznqwO",narendramodi,2021-08-09 10:40:14+00:00,8765,2174,265
1179,"महाराष्ट्र के देवेंद्र जपदेकर जी ने सिविल इंजीनियरिंग की पढ़ाई के बाद भी कृषि के क्षेत्र को चुना और आज वे एक सफल आम उत्पादक हैं। उन्होंने सरकारी योजना के तहत मिले लोन से जुड़ा जो अनुभव बताया, वो अन्य किसानों को भी प्रेरित करने वाला है। https://t.co/3RFvHZBU7d",narendramodi,2021-08-09 10:39:55+00:00,7726,1978,214
1180,"गोवा की प्रतिभा वेलिपी जी से बात कर पता चला कि पीएम किसान सम्मान निधि किसान भाइयों और बहनों के कितने काम आ रही है। वे खेती में जिस प्रकार प्रयोग करके अलग-अलग फसल उगाती हैं, वो एक मिसाल है। https://t.co/19pYzBJXpi",narendramodi,2021-08-09 10:39:41+00:00,9119,2094,203
1181,"आने वाले 25 साल में देश की कृषि को समृद्ध करने में छोटे किसानों की बहुत बड़ी भूमिका रहने वाली है। इसलिए, देश की कृषि नीतियों में इन्हें सर्वोच्च प्राथमिकता दी जा रही है। #PMKisan https://t.co/zHor4Ocpxb",narendramodi,2021-08-09 10:37:52+00:00,7780,2071,329
1182,"आज जब भारत की पहचान एक बड़े कृषि निर्यातक की बन रही है, तब हम खाद्य तेल के लिए आयात पर निर्भर रहें, यह उचित नहीं है। इस स्थिति को अब बदलना है।

भारत में ऑयल-पाम की खेती की काफी संभावनाएं हैं। विशेष रूप से नॉर्थ ईस्ट और अंडमान-निकोबार द्वीप समूह में इसे बहुत बढ़ाया जा सकता है। https://t.co/dZcirP4SGf",narendramodi,2021-08-09 10:37:22+00:00,12789,3185,394
1183,"खरीफ हो या रबी सीजन, सरकार ने किसानों से MSP पर अब तक की सबसे बड़ी खरीद की है। 

किसान और सरकार की इसी साझेदारी के कारण आज भारत के अन्न भंडार भरे हुए हैं। #PMKisan https://t.co/YtN2pOQNjA",narendramodi,2021-08-09 10:37:01+00:00,9273,2287,241
1184,"देश जब 2047 में आजादी के 100 वर्ष पूरे करेगा, तब भारत की स्थिति क्या होगी, यह तय करने में हमारी खेती, हमारे किसानों की बहुत बड़ी भूमिका है।

यह समय भारत की कृषि को एक ऐसी दिशा देने का है, जो नई चुनौतियों का सामना कर सके और नए अवसरों का लाभ उठा सके। #PMKisan https://t.co/Fafc8rMpg5",narendramodi,2021-08-09 10:35:51+00:00,8386,2134,404
1185,9th instalment of #PMKisan is being released. Watch. https://t.co/adKzarnNaa,narendramodi,2021-08-09 07:19:25+00:00,19521,4582,987
1186,"I condemn the ghastly attack on Prime Minister Ralph Gonsalves of St. Vincent and the Grenadines. Excellency, I wish you quick recovery and good health. We will miss your presence at the UNSC Open Debate on Maritime Security today. @ComradeRalph",narendramodi,2021-08-09 03:58:10+00:00,28083,3596,522
1187,"Tributes to the greats who took part in the Quit India Movement, which played a crucial role in strengthening the fight against colonialism. Inspired by Mahatma Gandhi, the spirit of the Quit India movement reverberated across India and energised the youth of our nation.",narendramodi,2021-08-09 03:36:10+00:00,49743,5643,1031
1188,"The Open Debate will focus on ways to effectively counter maritime crime, and to strengthen coordination in the maritime domain for global peace and prosperity.",narendramodi,2021-08-08 14:24:29+00:00,13563,2396,294
1189,"At 5:30 PM tomorrow, 9th August, would be chairing the UNSC High-Level Open Debate on “Enhancing Maritime Security: A Case For International Cooperation”. 
https://t.co/p6pLLTGPCy",narendramodi,2021-08-08 14:24:28+00:00,28709,4793,729
1190,"A special thank you to the Government and people of Japan, especially Tokyo for hosting the well-organised games. 

To host it so successfully, in such times, gave out a strong message of resilience. It also demonstrated how sports is a great unifier. #Tokyo2020",narendramodi,2021-08-08 12:29:25+00:00,63923,8176,697
1191,"The medals India has won has certainly made our nation proud and elated. 

At the same time, this is the time to keep working to further popularise sports at the grassroots so that new talent emerges and gets the opportunity to represent India in the times to come. #Tokyo2020",narendramodi,2021-08-08 12:28:19+00:00,42965,6290,751
1192,"As #Tokyo2020 draws to a close, I would like to congratulate the Indian contingent for their stupendous performance at the games. They personified the best of skill, teamwork and dedication. Every athlete who represented India is a champion.",narendramodi,2021-08-08 12:26:49+00:00,85636,10210,1121
1193,"इस दौरान देशभर के 9.75 करोड़ से अधिक किसानों के खातों में 19,500 करोड़ रुपये ट्रांसफर किए जाएंगे। मुझे PM-KISAN के कुछ लाभार्थियों के साथ संवाद का सुअवसर भी मिलेगा। इस योजना से जिस प्रकार हमारे किसान भाई-बहनों के जीवन में सकारात्मक परिवर्तन आया है, वो अत्यंत हर्ष का विषय है।",narendramodi,2021-08-08 11:32:45+00:00,14412,2917,443
